NW_022145596.1,12248762,12248811
NW_022145596.1,12253420,12253480
NW_022145610.1,33818830,33818895
NW_022145610.1,33818898,33818949
NW_022145615.1,6590908,6590966
NW_022145598.1,23862138,23862220
NW_022145615.1,32008270,32008353
NW_022145597.1,18409014,18409064
NW_022145599.1,37753298,37753366
NW_022145599.1,37753172,37753218
NW_022145600.1,16833221,16833279
NW_022145600.1,16833293,16833371
NW_022145609.1,22788170,22788224
NW_022145609.1,22788225,22788274
NW_022145607.1,34107350,34107408
NW_022145607.1,34107422,34107470
NW_022145607.1,4045313,4045364
NW_022145597.1,28997721,28997774
NW_022145600.1,28696215,28696274
NW_022145600.1,28696298,28696353
NW_022145615.1,10931524,10931556
NW_022145606.1,30390055,30390111
NW_022145606.1,28828715,28828771
NW_022145606.1,28886091,28886140
NW_022145606.1,30445791,30445840
NW_022145606.1,28886273,28886327
NW_022145606.1,30445973,30446027
NW_022145606.1,28896379,28896428
NW_022145606.1,30455472,30455521
NW_022145606.1,30394780,30394833
NW_022145606.1,28834079,28834132
NW_022145606.1,30463251,30463301
NW_022145606.1,28903997,28904047
NW_022145605.1,27322199,27322256
NW_022145576.1,458090,458147
NW_022145604.1,10284233,10284283
NW_022145611.1,29272927,29272988
NW_022145605.1,22174242,22174290
NW_022145607.1,38446947,38447006
NW_022145615.1,7622425,7622476
NW_022145600.1,25286231,25286283
NW_022145601.1,13157044,13157093
NW_022145601.1,13653713,13653762
NW_022145607.1,35416946,35417004
NW_022145607.1,35417086,35417195
NW_022145607.1,35417356,35417404
NW_022145607.1,35417407,35417468
NW_022145607.1,35416839,35416899
NW_022145615.1,20774009,20774058
NW_022145597.1,30183862,30183921
NW_022145615.1,23188280,23188353
NW_022145615.1,23188280,23188357
NW_022145595.1,6329918,6329967
NW_022145595.1,7545410,7545471
NW_022145605.1,17752211,17752270
NW_022145605.1,17768420,17768472
NW_022145576.1,2512282,2512334
NW_022145576.1,2527822,2527881
NW_022145597.1,27656844,27656903
NW_022145597.1,27663508,27663559
NW_022145612.1,51067302,51067382
NW_022145597.1,6085019,6085071
NW_022145597.1,6076337,6076418
NW_022145612.1,49420700,49420749
NW_022145612.1,49461765,49461816
NW_022145612.1,49458434,49458487
NW_022145612.1,49333871,49333922
NW_022145612.1,49449105,49449153
NW_022145612.1,49379227,49379287
NW_022145612.1,49435601,49435660
NW_022145612.1,49378302,49378350
NW_022145612.1,49330986,49331044
NW_022145612.1,49350800,49350848
NW_022145612.1,49449221,49449276
NW_022145612.1,49347176,49347229
NW_022145612.1,49384450,49384512
NW_022145612.1,49345903,49345964
NW_022145612.1,49324823,49324871
NW_022145612.1,49395716,49395769
NW_022145612.1,49395716,49395769
NW_022145612.1,49458434,49458487
NW_022145612.1,49379227,49379287
NW_022145612.1,49330762,49330820
NW_022145612.1,49384450,49384512
NW_022145612.1,49393072,49393122
NW_022145612.1,49409048,49409101
NW_022145612.1,49406710,49406759
NW_022145612.1,49420700,49420749
NW_022145614.1,13387480,13387529
NW_022145614.1,13405937,13405986
NW_022145614.1,14105616,14105665
NW_022145612.1,37881055,37881109
NW_022145599.1,32897096,32897145
NW_022145599.1,33051598,33051650
NW_022145602.1,2121071,2121122
NW_022145551.1,2342233,2342287
NW_022145614.1,5838207,5838264
NW_022145614.1,5805765,5805861
NW_022145614.1,5782800,5782868
NW_022145614.1,5837047,5837102
NW_022145614.1,5802574,5802689
NW_022145614.1,5784589,5784664
NW_022145614.1,5840640,5840691
NW_022145614.1,5867824,5867880
NW_022145614.1,5818212,5818264
NW_022145614.1,5790965,5791042
NW_022145614.1,5782561,5782651
NW_022145614.1,5802012,5802063
NW_022145614.1,5805156,5805216
NW_022145614.1,5832679,5832733
NW_022145614.1,5838075,5838144
NW_022145614.1,5793850,5793900
NW_022145614.1,5801961,5802009
NW_022145614.1,5840749,5840799
NW_022145614.1,5784439,5784524
NW_022145614.1,5855720,5855770
NW_022145614.1,5805434,5805490
NW_022145614.1,5820475,5820525
NW_022145614.1,5867944,5867996
NW_022145614.1,5867345,5867428
NW_022145614.1,5808206,5808283
NW_022145614.1,5840825,5840879
NW_022145614.1,5784224,5784280
NW_022145614.1,5864735,5864791
NW_022145614.1,5806344,5806393
NW_022145614.1,5805219,5805307
NW_022145614.1,5806430,5806494
NW_022145614.1,5864735,5864791
NW_022145614.1,5867824,5867880
NW_022145614.1,5867944,5867996
NW_022145614.1,5867345,5867428
NW_022145614.1,18087011,18087081
NW_022145609.1,2112977,2113012
NW_022145550.1,61033,61074
NW_022145550.1,84221,84262
NW_022145609.1,2112891,2112964
NW_022145550.1,84153,84208
NW_022145550.1,60977,61020
NW_022145615.1,7283227,7283284
NW_022145611.1,27314805,27314875
NW_022145611.1,27316420,27316477
NW_022145602.1,15014265,15014342
NW_022145558.1,316170,316253
NW_022145612.1,59722614,59722670
NW_022145612.1,59722715,59722775
NW_022145600.1,20533812,20533869
NW_022145594.1,653087,653134
NW_022145596.1,21211837,21211891
NW_022145596.1,23507039,23507088
NW_022145596.1,23506748,23506796
NW_022145596.1,21211529,21211579
NW_022145596.1,23506922,23506969
NW_022145596.1,21211713,21211762
NW_022145607.1,38684609,38684694
NW_022145607.1,38606355,38606420
NW_022145607.1,38575169,38575225
NW_022145607.1,38575072,38575166
NW_022145607.1,38604652,38604701
NW_022145614.1,20180650,20180715
NW_022145526.1,2294632,2294711
NW_022145600.1,5417883,5418000
NW_022145611.1,44562547,44562612
NW_022145595.1,2271946,2271998
NW_022145598.1,28239827,28239889
NW_022145598.1,28239895,28239955
NW_022145606.1,29539330,29539406
NW_022145606.1,29578447,29578517
NW_022145598.1,2620483,2620541
NW_022145594.1,51559681,51559735
NW_022145594.1,24964667,24964719
NW_022145610.1,14296202,14296253
NW_022145615.1,10996734,10996916
NW_022145615.1,10996759,10996916
NW_022145613.1,15333237,15333291
NW_022145613.1,15333304,15333361
NW_022145599.1,2526407,2526489
NW_022145613.1,24819879,24819933
NW_022145613.1,24819951,24819999
NW_022145613.1,24819816,24819860
NW_022145601.1,6033178,6033213
NW_022145597.1,12857093,12857142
NW_022145597.1,8217026,8217081
NW_022145597.1,8216576,8216640
NW_022145605.1,24255719,24255764
NW_022145597.1,33901305,33901350
NW_022145607.1,37526398,37526456
NW_022145598.1,33083040,33083119
NW_022145607.1,38753986,38754036
NW_022145598.1,23294596,23294645
NW_022145612.1,49044596,49044665
NW_022145612.1,49044501,49044552
NW_022145612.1,49044780,49044832
NW_022145605.1,35776848,35776889
NW_022145594.1,38225760,38225816
NW_022145594.1,38379721,38379763
NW_022145610.1,21617122,21617175
NW_022145610.1,21616962,21617011
NW_022145613.1,11025158,11025233
NW_022145598.1,26539483,26539575
NW_022145599.1,16686909,16686963
NW_022145598.1,6130096,6130160
NW_022145594.1,38486920,38486995
NW_022145595.1,836778,836855
NW_022145614.1,27365329,27365382
NW_022145605.1,6693867,6693915
NW_022145598.1,30855444,30855513
NW_022145601.1,7523623,7523698
NW_022145601.1,7769854,7769931
NW_022145611.1,8739255,8739291
NW_022145610.1,23226757,23226807
NW_022145604.1,1095020,1095073
NW_022145547.1,1006515,1006568
NW_022145594.1,14401134,14401189
NW_022145610.1,8287024,8287073
NW_022145610.1,8286884,8286934
NW_022145610.1,8304947,8305001
NW_022145595.1,3989634,3989688
NW_022145609.1,30178857,30178953
NW_022145609.1,30140709,30140767
NW_022145609.1,30220419,30220472
NW_022145609.1,30178419,30178478
NW_022145609.1,30155946,30155996
NW_022145609.1,30168243,30168300
NW_022145609.1,30148507,30148575
NW_022145609.1,30183301,30183351
NW_022145609.1,30140823,30140906
NW_022145609.1,30232292,30232376
NW_022145609.1,30218673,30218745
NW_022145609.1,30178956,30179059
NW_022145609.1,30213360,30213415
NW_022145609.1,30140196,30140256
NW_022145609.1,30140610,30140680
NW_022145609.1,30182081,30182129
NW_022145599.1,34367346,34367422
NW_022145570.1,3258658,3258734
NW_022145613.1,24819879,24819927
NW_022145611.1,28857163,28857227
NW_022145611.1,28857254,28857317
NW_022145602.1,28484300,28484355
NW_022145602.1,28484299,28484354
NW_022145613.1,20373892,20373944
NW_022145594.1,27027633,27027699
NW_022145614.1,4057777,4057846
NW_022145612.1,26947648,26947698
NW_022145612.1,26954678,26954728
NW_022145612.1,26961371,26961419
NW_022145612.1,26952097,26952158
NW_022145609.1,15924448,15924502
NW_022145609.1,15924505,15924567
NW_022145613.1,28833890,28833981
NW_022145596.1,1800423,1800492
NW_022145596.1,1824950,1825008
NW_022145596.1,1804442,1804504
NW_022145596.1,1803415,1803482
NW_022145596.1,1804507,1804564
NW_022145596.1,22984819,22984869
NW_022145604.1,18483345,18483404
NW_022145604.1,18483276,18483343
NW_022145604.1,3881241,3881312
NW_022145595.1,14719136,14719193
NW_022145600.1,10619384,10619443
NW_022145598.1,24221087,24221135
NW_022145610.1,19548136,19548208
NW_022145598.1,2293105,2293156
NW_022145596.1,19514432,19514483
NW_022145599.1,18055133,18055186
NW_022145532.1,1158551,1158602
NW_022145602.1,2175686,2175754
NW_022145551.1,2295640,2295702
NW_022145615.1,4710442,4710505
NW_022145596.1,15073469,15073532
NW_022145596.1,26058549,26058629
NW_022145598.1,32783325,32783390
NW_022145613.1,28005774,28005835
NW_022145598.1,18523618,18523663
NW_022145528.1,630202,630265
NW_022145607.1,30825982,30826054
NW_022145604.1,16053483,16053547
NW_022145575.1,2000822,2000889
NW_022145615.1,10996768,10996816
NW_022145611.1,7391542,7391590
NW_022145604.1,1677203,1677270
NW_022145597.1,22748555,22748632
NW_022145615.1,17436060,17436146
NW_022145599.1,17306871,17306921
NW_022145615.1,12681016,12681066
NW_022145615.1,12681016,12681066
NW_022145612.1,19378355,19378412
NW_022145552.1,2252326,2252381
NW_022145607.1,25371663,25371711
NW_022145612.1,38306498,38306569
NW_022145612.1,38449980,38450034
NW_022145613.1,18170032,18170091
NW_022145542.1,134290,134348
NW_022145594.1,3370637,3370685
NW_022145612.1,33252671,33252731
NW_022145532.1,998712,998772
NW_022145612.1,33243116,33243168
NW_022145532.1,989165,989217
NW_022145612.1,33252734,33252812
NW_022145532.1,998775,998853
NW_022145612.1,33252734,33252812
NW_022145532.1,998775,998853
NW_022145612.1,33240024,33240076
NW_022145532.1,986047,986099
NW_022145612.1,33177082,33177144
NW_022145532.1,923357,923419
NW_022145612.1,33239899,33239959
NW_022145532.1,985922,985982
NW_022145612.1,33252671,33252731
NW_022145532.1,998712,998772
NW_022145612.1,33250175,33250301
NW_022145532.1,996164,996290
NW_022145609.1,15471583,15471655
NW_022145601.1,8655459,8655510
NW_022145527.1,51671,51710
NW_022145610.1,12729476,12729542
NW_022145610.1,9768227,9768293
NW_022145601.1,12204688,12204754
NW_022145595.1,15308905,15308957
NW_022145596.1,24318524,24318602
NW_022145612.1,48211972,48212031
NW_022145612.1,48136558,48136633
NW_022145612.1,48170945,48171012
NW_022145612.1,48231336,48231412
NW_022145612.1,48247139,48247201
NW_022145612.1,48243265,48243339
NW_022145612.1,48164560,48164617
NW_022145612.1,48221040,48221089
NW_022145612.1,48235620,48235692
NW_022145612.1,48139580,48139636
NW_022145612.1,48159947,48159995
NW_022145612.1,48203186,48203254
NW_022145612.1,48184197,48184256
NW_022145612.1,48139514,48139578
NW_022145612.1,48203186,48203254
NW_022145612.1,48245397,48245463
NW_022145612.1,48169953,48170014
NW_022145612.1,48181947,48182020
NW_022145612.1,48186098,48186164
NW_022145594.1,7364970,7365022
NW_022145594.1,42257454,42257507
NW_022145604.1,27317190,27317248
NW_022145611.1,5881129,5881169
NW_022145614.1,16201648,16201685
NW_022145601.1,12124412,12124467
NW_022145613.1,11602397,11602453
NW_022145612.1,32758337,32758368
NW_022145532.1,489182,489232
NW_022145600.1,3223380,3223432
NW_022145604.1,6021937,6021972
NW_022145604.1,1094920,1094991
NW_022145604.1,13280891,13280925
NW_022145615.1,1971791,1971840
NW_022145615.1,1971899,1971949
NW_022145615.1,21003064,21003152
NW_022145615.1,20979723,20979807
NW_022145615.1,21020931,21021000
NW_022145615.1,21037761,21037814
NW_022145615.1,20973062,20973112
NW_022145615.1,20977936,20977991
NW_022145615.1,21025227,21025278
NW_022145615.1,21002934,21002983
NW_022145615.1,20976928,20977005
NW_022145612.1,33087304,33087357
NW_022145532.1,836652,836705
NW_022145609.1,5943071,5943119
NW_022145547.1,189959,190007
NW_022145609.1,5934372,5934425
NW_022145547.1,197714,197767
NW_022145609.1,5953608,5953660
NW_022145547.1,179765,179817
NW_022145614.1,29285585,29285642
NW_022145598.1,2932853,2932919
NW_022145614.1,18279830,18279896
NW_022145614.1,18237049,18237107
NW_022145614.1,18257954,18258017
NW_022145614.1,18279830,18279878
NW_022145614.1,18258041,18258090
NW_022145613.1,29041564,29041643
NW_022145596.1,1091009,1091086
NW_022145597.1,26748799,26748931
NW_022145603.1,14266059,14266114
NW_022145600.1,14284098,14284231
NW_022145600.1,12835883,12836009
NW_022145599.1,13489102,13489181
NW_022145606.1,33249737,33249831
NW_022145609.1,2726984,2727044
NW_022145550.1,796457,796509
NW_022145595.1,3964211,3964262
NW_022145609.1,896762,896841
NW_022145609.1,66641,66720
NW_022145609.1,10084531,10084584
NW_022145599.1,36748209,36748266
NW_022145611.1,6905573,6905625
NW_022145611.1,6880534,6880583
NW_022145611.1,6905573,6905625
NW_022145612.1,2490249,2490300
NW_022145612.1,2619140,2619191
NW_022145612.1,2493043,2493097
NW_022145612.1,2621951,2622005
NW_022145612.1,2463848,2463944
NW_022145612.1,2592069,2592165
NW_022145612.1,2615022,2615097
NW_022145612.1,2486146,2486221
NW_022145612.1,2467681,2467736
NW_022145612.1,2595914,2595969
NW_022145612.1,2501886,2501935
NW_022145612.1,2630780,2630829
NW_022145612.1,2497963,2498017
NW_022145612.1,2626843,2626897
NW_022145612.1,2470031,2470095
NW_022145612.1,2598273,2598337
NW_022145612.1,2492645,2492697
NW_022145612.1,2621553,2621605
NW_022145612.1,2499938,2499990
NW_022145612.1,2628819,2628871
NW_022145600.1,34740051,34740122
NW_022145601.1,9943261,9943296
NW_022145598.1,11083713,11083773
NW_022145598.1,11081978,11082053
NW_022145615.1,5261090,5261145
NW_022145611.1,20781409,20781459
NW_022145607.1,15176547,15176597
NW_022145607.1,15176484,15176544
NW_022145598.1,7091793,7091848
NW_022145611.1,9747796,9747922
NW_022145607.1,2267292,2267360
NW_022145567.1,561356,561409
NW_022145605.1,36535691,36535727
NW_022145607.1,18479859,18479914
NW_022145598.1,25015101,25015146
NW_022145612.1,2266006,2266058
NW_022145598.1,21642782,21642834
NW_022145598.1,21655439,21655488
NW_022145615.1,8870014,8870092
NW_022145615.1,8895797,8895849
NW_022145602.1,29834020,29834072
NW_022145594.1,28516496,28516557
NW_022145615.1,10996701,10996798
NW_022145607.1,34627460,34627517
NW_022145606.1,47497395,47497451
NW_022145615.1,10996762,10996813
NW_022145597.1,34104149,34104539
NW_022145597.1,34104597,34104855
NW_022145598.1,15609404,15609506
NW_022145607.1,41598474,41598559
NW_022145561.1,765087,765172
NW_022145615.1,10996701,10996916
NW_022145607.1,37099760,37099813
NW_022145594.1,5212960,5213024
NW_022145599.1,4236573,4236669
NW_022145599.1,4276620,4276710
NW_022145599.1,4276728,4276782
NW_022145596.1,23506704,23506747
NW_022145596.1,21211476,21211526
NW_022145609.1,5987990,5988059
NW_022145547.1,147871,147940
NW_022145609.1,5976629,5976679
NW_022145547.1,159860,159910
NW_022145609.1,5976550,5976625
NW_022145547.1,159914,159989
NW_022145609.1,5984728,5984776
NW_022145547.1,151556,151604
NW_022145598.1,20309452,20309542
NW_022145555.1,542763,542845
NW_022145595.1,13937717,13937774
NW_022145607.1,33312984,33313087
NW_022145612.1,38306541,38306626
NW_022145612.1,25789937,25789987
NW_022145566.1,2480576,2480626
NW_022145566.1,2453922,2453971
NW_022145612.1,25763866,25763915
NW_022145566.1,2453922,2453971
NW_022145612.1,25789349,25789422
NW_022145566.1,2479984,2480057
NW_022145612.1,25793066,25793117
NW_022145566.1,2483825,2483876
NW_022145611.1,8220054,8220102
NW_022145604.1,27189169,27189222
NW_022145611.1,31327696,31327753
NW_022145600.1,34239996,34240051
NW_022145613.1,10406009,10406078
NW_022145607.1,19925358,19925424
NW_022145611.1,8683282,8683362
NW_022145598.1,1568484,1568549
NW_022145598.1,1568396,1568446
NW_022145609.1,8181895,8181945
NW_022145609.1,8181895,8181945
NW_022145609.1,8167158,8167209
NW_022145613.1,23076469,23076526
NW_022145613.1,23076422,23076467
NW_022145610.1,7517163,7517212
NW_022145610.1,31105665,31105719
NW_022145609.1,34314398,34314461
NW_022145595.1,5500965,5501029
NW_022145614.1,30788340,30788391
NW_022145614.1,30788472,30788520
NW_022145598.1,16641205,16641260
NW_022145614.1,30788340,30788391
NW_022145614.1,30788472,30788520
NW_022145595.1,2269004,2269091
NW_022145595.1,2268940,2268997
NW_022145595.1,24916848,24916899
NW_022145613.1,20373892,20373941
NW_022145594.1,3443577,3443629
NW_022145596.1,30287244,30287299
NW_022145596.1,12549841,12549881
NW_022145596.1,12549783,12549829
NW_022145611.1,21401135,21401205
NW_022145539.1,1423045,1423093
NW_022145594.1,3443537,3443590
NW_022145594.1,25547984,25548041
NW_022145613.1,16233079,16233147
NW_022145599.1,13660949,13661038
NW_022145607.1,19632271,19632328
NW_022145570.1,4084939,4084995
NW_022145595.1,20444749,20444821
NW_022145599.1,7516445,7516500
NW_022145596.1,3354027,3354080
NW_022145596.1,5687993,5688046
NW_022145600.1,20122577,20122636
NW_022145595.1,1346099,1346154
NW_022145614.1,117186,117244
NW_022145602.1,1277425,1277499
NW_022145602.1,1246503,1246582
NW_022145596.1,15355643,15355695
NW_022145596.1,15355642,15355694
NW_022145595.1,23885420,23885470
NW_022145597.1,28357419,28357473
NW_022145595.1,17380613,17380685
NW_022145607.1,28726909,28726960
NW_022145611.1,20121825,20121876
NW_022145611.1,20123939,20124015
NW_022145614.1,1973883,1973930
NW_022145612.1,53555460,53555509
NW_022145615.1,33573681,33573729
NW_022145615.1,33565540,33565594
NW_022145603.1,16127040,16127106
NW_022145614.1,28952066,28952140
NW_022145607.1,17940291,17940366
NW_022145606.1,8906655,8906711
NW_022145604.1,10561590,10561701
NW_022145598.1,36410644,36410680
NW_022145605.1,30455783,30455834
NW_022145605.1,32210923,32210952
NW_022145610.1,24958448,24958506
NW_022145610.1,18228990,18229047
NW_022145604.1,4200764,4200824
NW_022145603.1,33121085,33121137
NW_022145600.1,18473711,18473762
NW_022145600.1,28691450,28691521
NW_022145600.1,31670624,31670680
NW_022145615.1,34363898,34363958
NW_022145597.1,22456408,22456469
NW_022145607.1,11421739,11421788
NW_022145599.1,23724611,23724678
NW_022145599.1,31887753,31887803
NW_022145615.1,34767645,34767690
NW_022145615.1,6117448,6117520
NW_022145606.1,48419656,48419701
NW_022145604.1,19290841,19290898
NW_022145562.1,450173,450230
NW_022145615.1,29085008,29085072
NW_022145614.1,6274490,6274550
NW_022145614.1,19106642,19106690
NW_022145598.1,14924614,14924671
NW_022145594.1,15172264,15172312
NW_022145599.1,17754954,17755041
NW_022145604.1,18039089,18039148
NW_022145523.1,278392,278451
NW_022145596.1,2835943,2836001
NW_022145598.1,25488748,25488807
NW_022145610.1,26346422,26346470
NW_022145614.1,24517372,24517423
NW_022145614.1,1973922,1973973
NW_022145595.1,23657210,23657250
NW_022145611.1,42241564,42241627
NW_022145600.1,33794717,33794768
NW_022145614.1,14139982,14140033
NW_022145614.1,13441780,13441831
NW_022145599.1,24421383,24421413
NW_022145543.1,1295216,1295268
NW_022145610.1,7437117,7437170
NW_022145599.1,7799694,7799745
NW_022145600.1,10093582,10093634
NW_022145609.1,7471893,7471950
NW_022145609.1,7500206,7500254
NW_022145615.1,10996820,10996916
NW_022145600.1,37005096,37005162
NW_022145600.1,37007715,37007765
NW_022145600.1,37006578,37006631
NW_022145599.1,12579251,12579304
NW_022145612.1,14543298,14543355
NW_022145612.1,14538608,14538657
NW_022145611.1,25603893,25603948
NW_022145598.1,23254043,23254112
NW_022145598.1,23220398,23220449
NW_022145598.1,23771515,23771566
NW_022145598.1,23222133,23222201
NW_022145598.1,23773241,23773309
NW_022145598.1,23217106,23217156
NW_022145598.1,23768230,23768280
NW_022145598.1,23745111,23745161
NW_022145598.1,23198564,23198614
NW_022145598.1,23750951,23751005
NW_022145598.1,23204735,23204789
NW_022145598.1,23779051,23779124
NW_022145598.1,23227827,23227900
NW_022145598.1,23220943,23221019
NW_022145598.1,23772060,23772136
NW_022145598.1,23222133,23222201
NW_022145598.1,23773241,23773309
NW_022145598.1,23781678,23781735
NW_022145598.1,23230454,23230511
NW_022145607.1,32915054,32915105
NW_022145607.1,32915054,32915105
NW_022145607.1,33559232,33559285
NW_022145612.1,33822658,33822721
NW_022145545.1,701595,701660
NW_022145538.1,324114,324172
NW_022145600.1,29552892,29552948
NW_022145598.1,24077253,24077318
NW_022145600.1,21647793,21647849
NW_022145595.1,26984228,26984285
NW_022145600.1,1427900,1427952
NW_022145605.1,26986351,26986400
NW_022145614.1,8407741,8407795
NW_022145610.1,14649907,14649961
NW_022145609.1,35296862,35296927
NW_022145596.1,2940795,2940839
NW_022145605.1,6282189,6282241
NW_022145605.1,6252830,6252900
NW_022145605.1,6279682,6279733
NW_022145605.1,6254447,6254500
NW_022145610.1,25468943,25469011
NW_022145600.1,17390290,17390353
NW_022145597.1,25510605,25510716
NW_022145601.1,3247996,3248044
NW_022145606.1,26816048,26816104
NW_022145610.1,3547142,3547193
NW_022145610.1,3131798,3131854
NW_022145596.1,21400761,21400809
NW_022145596.1,23689554,23689602
NW_022145596.1,23685277,23685326
NW_022145596.1,21400700,21400752
NW_022145596.1,23689493,23689545
NW_022145613.1,24819816,24819860
NW_022145613.1,24819879,24819929
NW_022145604.1,9463349,9463432
NW_022145613.1,15333213,15333278
NW_022145604.1,14328088,14328152
NW_022145607.1,20872608,20872669
NW_022145607.1,21492493,21492546
NW_022145607.1,21492368,21492426
NW_022145607.1,20872478,20872534
NW_022145611.1,5881129,5881169
NW_022145595.1,15708369,15708528
NW_022145595.1,15708301,15708366
NW_022145612.1,57319877,57319934
NW_022145611.1,23137456,23137504
NW_022145611.1,23491497,23491545
NW_022145611.1,23526944,23527004
NW_022145611.1,23152024,23152084
NW_022145611.1,23525918,23525971
NW_022145611.1,23150992,23151045
NW_022145607.1,34627446,34627521
NW_022145609.1,17122363,17122435
NW_022145609.1,18277443,18277495
NW_022145609.1,17055297,17055349
NW_022145609.1,18435358,18435412
NW_022145609.1,17211024,17211078
NW_022145612.1,6460988,6461040
NW_022145555.1,542753,542841
NW_022145609.1,18340942,18341014
NW_022145545.1,936776,936830
NW_022145615.1,23926686,23926763
NW_022145609.1,33434905,33434964
NW_022145600.1,3995265,3995319
NW_022145554.1,519746,519800
NW_022145613.1,35056951,35057005
NW_022145596.1,22122829,22122879
NW_022145596.1,19909129,19909179
NW_022145597.1,9734006,9734068
NW_022145615.1,14489623,14489679
NW_022145601.1,22028143,22028218
NW_022145601.1,22061702,22061787
NW_022145601.1,22089528,22089577
NW_022145601.1,22063234,22063284
NW_022145601.1,22026505,22026566
NW_022145601.1,22023097,22023149
NW_022145601.1,22121081,22121130
NW_022145601.1,22146711,22146794
NW_022145601.1,22142848,22142900
NW_022145601.1,22106124,22106179
NW_022145601.1,22192214,22192276
NW_022145601.1,22232928,22232979
NW_022145601.1,22193857,22193929
NW_022145601.1,22092334,22092390
NW_022145601.1,22133675,22133723
NW_022145601.1,22146540,22146589
NW_022145601.1,22133675,22133723
NW_022145601.1,22107332,22107387
NW_022145601.1,22121815,22121871
NW_022145614.1,9948391,9948460
NW_022145611.1,22035748,22035824
NW_022145611.1,22011744,22011804
NW_022145611.1,22000305,22000357
NW_022145611.1,22023507,22023578
NW_022145601.1,33233888,33233925
NW_022145614.1,29285721,29285770
NW_022145614.1,29285590,29285642
NW_022145610.1,26254455,26254503
NW_022145610.1,26254455,26254503
NW_022145598.1,10738873,10738922
NW_022145612.1,50248682,50248730
NW_022145612.1,50268499,50268554
NW_022145612.1,50248682,50248730
NW_022145594.1,51028257,51028309
NW_022145594.1,51027749,51027798
NW_022145564.1,340239,340288
NW_022145611.1,19573181,19573230
NW_022145607.1,39243751,39243810
NW_022145612.1,47649712,47649760
NW_022145610.1,25468898,25468950
NW_022145615.1,29053920,29053974
NW_022145613.1,35125104,35125164
NW_022145609.1,26866852,26866918
NW_022145609.1,26430203,26430269
NW_022145609.1,26866611,26866661
NW_022145609.1,26429962,26430012
NW_022145609.1,26447403,26447459
NW_022145609.1,26872209,26872296
NW_022145609.1,26435914,26436001
NW_022145609.1,26883317,26883373
NW_022145612.1,31510891,31510946
NW_022145542.1,1029302,1029357
NW_022145612.1,31490299,31490351
NW_022145542.1,1018118,1018170
NW_022145601.1,8780321,8780370
NW_022145595.1,7503913,7503963
NW_022145595.1,4201090,4201142
NW_022145605.1,11972018,11972071
NW_022145605.1,11972017,11972070
NW_022145606.1,33639753,33639825
NW_022145609.1,7235542,7235588
NW_022145596.1,19373221,19373259
NW_022145602.1,139789,139838
